comments_count,attitudes_count,reposts_count,region_name,screen_name,topic_struct,text_raw
0,0,0,未知,小白-看财经,三只羊投资新公司叫唱响未来;三只羊投资成立传媒新公司,【三只羊投资新公司叫唱响未来三只羊投资成立传媒新公司】天眼查App显示，近日，合肥唱响未来文化传媒有限公司成立，法定代表人为段炼，注册资本100万人民币，经营范围含广播电视节目制作经营、演出经纪、广告发布、组织文化艺术交流活动、会议及展览服务、礼仪服务、市场营销策划等。股东信息显示，该公司由合肥三只羊文化传媒有限公司、段炼分别持股51、49。
0,6,4,未知,新浪圈子,娜扎吃饭中途给自己做高颅顶;一听就泪目的毕业BGM,可甜可盐的高颅顶丸子头教程 今天是优雅的芭蕾女孩儿！ 娜扎吃饭中途给自己做高颅顶一听就泪目的毕业BGM
30,84,10,未知,观察者网,美政客声称不能让普京夺走乌数万亿美元矿产,【美政客声称不能让普京夺走乌数万亿美元矿产】当地时间6月9日，美国总统拜登称与法国总统马克龙就利用被冻结的俄罗斯资产帮助乌克兰一事达成协议，同日晚些时候，美国共和党籍参议员林赛·格雷厄姆（LindseyGraham）宣称，他正在推动没收并使用冻结在欧洲和美国的俄罗斯资产，还妄称美国应把俄罗斯定性为“支持恐怖主义的国家”，“当我向泽连斯基提这个建议时，他表情像圣诞树一样亮了起来。”这位典型的鹰派参议员在美国哥伦比亚广播公司（CBS）节目中，直白道出乌克兰对美国的“商业价值”，声称在乌克兰有“价值10到12万亿美元的关键矿产”，“他们可能成为全欧洲最富有的国家。我不想让那笔钱和资产落到普京手里，让他与中国分享。”这番言论在社交媒体X遭到群嘲，外国网民纷纷讽刺道，“战争贩子”公开承认一切都是为了攫取乌克兰资源，“现在知道为何西方不想看到和平谈判了”。
0,0,0,未知,小白-看财经,王红权星控股皮具公司注销;王红权星名下皮具制造公司注销,【王红权星控股皮具公司注销】王红权星名下皮具制造公司注销企查查APP显示，近日，保定低语皮具制造有限公司经营状态由存续变更为注销。今年4月，该公司已发布注销备案信息，注销原因为决议解散。该公司成立于2015年8月，法定代表人、执行董事、总经理为王洪全（艺名：王红权星），注册资本100万人民币，经营范围含生产箱包、皮具、皮革制品、拉杆箱、户外用品、服装鞋帽等，由王洪全全资持股。据媒体报道，不久前，经常在网上“炫富”的网红“王红权星”已被各大社交平台封禁或屏蔽。此前，其曾自曝在北京星河湾小区拥有7套豪宅，全身没8位数不出门。
1,21,3,陕西,沙姆雄狮_EL,俄乌局势,哈尔科夫州前线，俄军使用“柳叶刀”巡飞弹打击乌军的Nota电子战系统、BM21火箭炮和榴弹炮。 俄乌局势
1,1,0,未知,江油公安,乘警10秒救起掉站台缝隙的小女孩,平安守护者超话【惊险！乘警10秒救起掉站台缝隙的小女孩】近日，四川成都，车站内一名小女孩下车后因好奇走到站台边缘，一脚踩空跌落站台与列车之间的轨道缝隙中。乘警第一时间发现，不到10秒钟就将女孩救了上来。经过现场初步检查，女孩身体并无大碍。提示：假期出行游玩家长要时刻照看小孩，避免意外发生。（成都铁路公安处）
2,2,0,北京,汀苑小同学,2024年世界女排联赛;巴黎奥运会,2024年世界女排联赛巴黎奥运会女排12个席位已揭晓7席，分别是多米尼加、塞尔维亚、土耳其、巴西、美国、波兰以及东道主法国队。剩下的5个席位将根据世界排名来分发，截止日期是本站比赛的收官日。中国队的积分和排名在意大利队和日本队之后，领先于荷兰队和加拿大队。由于荷兰队和加拿大队的积分均落后中国队30分以上，因此中国队的出线形势较为乐观。
0,1,0,未知,河南之声,汪星人牌环境小卫士上线;狗狗跳入溪水中捡瓶子保护环境,【汪星人牌环境小卫士上线！狗狗跳入溪水中捡瓶子保护环境】近日，浙江丽水遂昌。狗狗看见小溪里有瓶子，纵身一跃跳入水中将瓶子捡上岸。狗主人：家乡的这条溪水很干净，保护环境人人有责。网友：保护环境狗狗有责！陕视新闻
0,2,0,未知,新知悦生活,娜扎吃饭中途给自己做高颅顶,喷泉高马尾发型 高颅顶，显发量，好上手 喜欢高马尾的姐妹快来看看 娜扎吃饭中途给自己做高颅顶
3,68,18,山东,面面俱到好运来,无,五月再见，转发点赞，接收来自六月的好运，愿所有的美好都会不期而遇心
4,25,2,山东,面面俱到好运来,无,峨眉山上的金顶，见者许愿好运！中国赞
34,29,0,浙江,Tennis欧阳文升,2024年巴黎奥运会; 中国网球,2024年巴黎奥运会 ITF将于7月4日公布2024年巴黎奥运会网球项目的完整参赛名单。 预测下中国网球队 男子：张之臻 女子：郑钦文、王欣瑜、袁悦、张帅、郭涵煜、王曦雨 双打谁跟谁搭啊？ 中国网球
0,1,0,山东,面面俱到好运来,无,眉毛浓而杂乱，有点眉压眼，给人的第一印象就是刚毅，可以看出你的脾气不好，常常有冲动的时候，做出令自己后悔的事情，建议你修身养性，改善运势的前提就是改善脾气。不过好在鼻翼宽厚，双耳贴脑，在事业上冲劲大，有拼劲，能够靠自己的努力干出一番事业。在感情上不够细心，很难有一段稳定的感情，建议等事业稳定再考虑感情婚姻问题
14,17,0,未知,新浪游戏,魔兽世界掉线;魔兽世界测试服务器已爆满;魔兽世界进不去,魔兽世界掉线魔兽世界测试服务器已爆满目前战网已经开启《魔兽世界》登录，可选择服务器“抗压一号”显示排队已满。同时有玩家反馈，进入服务器后出现了掉线情况。魔兽世界进不去《魔兽世界》官方此前表示，在技术测试期间，若游戏服务器因任意原因导致崩溃，所有玩家可以在《魔兽世界》与《魔兽世界》“巫妖王之怒”正式开服后，获得纪念宠物“红色小神龙”doge
1,2,0,未知,新浪看点,男子为留下朋友用锁链套住两人脖子,【现在都这样加固友谊吗？男子为留下朋友用锁链套住两人脖子】据河畔视频6月10日，四川成都。一男子不舍朋友离开，用锁链将两人脖颈套住并把钥匙扔进河里，最后无奈上门求助消防。
0,0,0,未知,小白-看财经,专家称让资本市场上的违法违规者牢底坐穿;专家称中国不会像日本那样长期通缩,专家称让资本市场上的违法违规者牢底坐穿【吴晓求：让资本市场上的违法违规者牢底坐穿】近日，中国人民大学国家金融研究院院长吴晓求在2024中原创投交流会上表示，没有透明度的资本市场就是欺骗的市场，没有透明度，资本市场将充满风险。透明度的核心是要求发行人必须如实、及时、完整披露所有的重大信息，其中最重要的是财务信息。然而，过去很长时间，上市公司财务造假、披露虚假信息屡见不鲜。会议现场，吴晓求痛斥上市公司造假案例，并专门指出控股股东或实际控制人违法违规占用上市公司资金的问题。“根据ST新规，控股股东和上市公司实际控股人违规挪用上市公司的资金可以直接ST，我认为追缴大股东占用资金应该放在ST前面。”吴晓求说，必须对违法违规的大股东们施以严刑峻法。吴晓求认为，严刑峻法必须让违规违法者牢底坐穿，同时必须对无辜的中小投资者进行合理的赔偿和有效的法律救济。此外，中介机构、会计师是重要的看门人，他们必须承担代替社会过滤虚假信息，保证资本市场的透明度，以实现公平和公正。（大河财立方）专家称中国不会像日本那样长期通缩专家称美国要到gameover的阶段了
2,4,5,广西,猪霸苍穹,土耳其纹身店枪击案;热们话题创作激励计划;监控录下的恐怖一幕,土耳其纹身店枪击案土耳其纹身店枪击案，我靠这第3枪到底打中没有？这么猛的感觉像是一把喷子。据说是同业者纠纷，演变成枪击事件。热们话题创作激励计划监控录下的恐怖一幕
2,7,4,北京,新浪眼,两个弟弟考场外接姐姐不小心说实话了,【两个弟弟考场外接姐姐不小心说实话了笑cry】6月9日，江西南昌，两个弟弟在高考考场外接姐姐。其中一个说，姐姐备考挺辛苦，毕竟熬夜都熬胖了，还说希望姐姐考完就不要这么嚣张了允悲另一个弟弟希望哥哥快高考，自己就是家里老大了。最后，他们希望姐姐看不到这段视频哈哈网友：让他火微笑
0,0,0,未知,新浪新闻滚动,河北省发布高温红色预警,【河北省发布高温红色预警】部分地区可达40以上！河北省气象台继续发布高温红色预警信号，请注意防范新浪新闻
7,414,5,未知,新华网,你会在什么情况下给手机充电;iPhone15有五种充电上限了;千万别一边充电一边玩手机,【你会在什么情况下给手机充电？】话题iPhone15有五种充电上限了登上热搜，有网友表示自己因为担心手机电量低，经常会边充电边玩手机。一起来唠一唠，你会在什么情况下给手机充电？温馨提示：千万别一边充电一边玩手机
0,0,1,未知,河南之声,无,【河南灵宝：黄河岸边麦收忙】麦浪滚滚，机声隆隆。当前，正是冬小麦收割的高峰期，河南省三门峡市灵宝市黄河滩涂的麦田里到处都是大片大片熟透了的麦子，2024年6月9日，2台大型收割机在地里来回穿梭，广大农户抓住晴好天气，抢收快打，确保颗粒归仓。目前灵宝市黄河滩涂冬小麦收获进度已过八成，麦收总体进展顺利。（灵宝市融媒体中心李忠民华晓报道）
1,10,1,未知,新浪热点,古尔曼提醒iPhone用户慎更iOS18;iOS18支持机型,古尔曼提醒iPhone用户慎更iOS18【让子弹飞一会儿，古尔曼提醒iPhone用户慎更iOSiPadOS18Beta：BUG较多】IT之家6月11日消息，苹果今天发布的iOSiPadOS18Beta更新，固然引入了诸多新功能新特性，不过也存在不少BUG，推荐暂时不要更新，轻则浪费装机时间，重则丢失相关数据，甚至可能会导致iPhone变砖。iOS18支持机型古尔曼今天还发布推文特意提醒：我认为iOS18首个Beta版本中引入的很多功能都非常热门，毕竟作为首个Beta版本，因此错误可能会特别多。正如我所说的，AppleIntelligence即便今年秋季上线，也是以预览版的形式推出。而iOS18Beta毕竟作为开发者测试版，存在BUG是必然的，对于普通用户来说，真的不推荐第一时间更新升级，推荐基于其它用户的反馈再决定是否升级。
1,0,0,北京,赤道财经,网曝女子带仓鼠上飞机导致延误1小时,【网曝女子带仓鼠上飞机导致延误1小时】6月10日，上海，网曝虹桥机场女子带仓鼠上飞机，期间仓鼠跑掉，导致乘机人员全体下飞机等待，航班延误一小时。据媒体津云消息，虹桥机场安检咨询电话工作人员表示，后来公安介入处理，“现场查下来也没有查到”“还在调查中”。沸点视频
0,3,0,辽宁,诗酒趁年华的围脖,无,我最近关注一个刚回归的刀塔游戏主播，十几年前他是全世界最顶尖的刀塔选手，引领一个时代的潮流。他已经有整整十年没有打刀塔，刚回归那几天水平差的没法看，毕竟天赋型选手，几天过后已经有明显好转，现在就可以预见到，再给他半年到一年时间就可以恢复个七七八八除了情怀，我持续关注他还有另外一个原因，我想看看个人的天才和环境之间是怎样的关系，一次难得的观察机会，天才从零开始不常见目前来看，他对游戏的理解，对出装备的理解还停留在十年前，彻底落后于时代。游戏一直在发展，是集体力量推动游戏发展，天才的想法也不是无根之水，并非他大脑独立思考出来的，脱离了环境，天才也显得很笨拙。天才只是有着超强的综合能力，可以更好的处理手头材料，不是反过来先有天才的想法，后有了环境他的操作反应很快能重回巅峰，对游戏的理解就需要时间了。好消息是他不必再花费十年去重走一遍老路，思想的网络已经形成，他是一台高性能的电脑，花费一些时间下载安装软件即可。人类幼崽也要把前人的路走一遍，只是不必花费同样的时间，效率越来越高菜鸟在哪个行业都被轻视，一个行业最大的竞争力还是来自于群众基础。指望着某个天才改变世界是不现实的，群众基础远比天才重要
3,6,0,北京,新浪排球,2024年世界女排联赛,2024年世界女排联赛【美国女排世联赛日本福冈站名单】美国排协公布了女排国家队征战2024年世界联赛分站赛第三周日本福冈站的名单。主攻罗宾逊回归领衔14名球员参赛，副攻华盛顿在本站被列为替补。美国女排超话在福冈站将先后与法国、荷兰、意大利和日本4队交锋。详细名单如下：主攻（4人）：A斯金纳、拉尔森、普拉默、罗宾逊副攻（3人）：豪尔、雷特克、奥格博古接应（2人）：A德鲁斯、汤普森二传（3人）：汉考克、波尔特、卡利尼自由人（2人）：奥兰特斯黄、亨茨替补：华盛顿（副攻）
1,23,25,湖南,言軍,无,北大女学霸震撼演讲：八年来学到什么和大家一起分享！赞
1,2,0,未知,新浪新能源,丰田称新内燃机将改变游戏规则;汽车黑科技,丰田称新内燃机将改变游戏规则早在量产车推出之前，新款四缸内燃机就在5月底作为正在开发的产品亮相。现在，这家日本汽车制造商的首席技术官提供了更多关于未来的细节。丰田汽车首席技术官中岛博树HirokiNakajima称：新款15升和20升发动机为潜在的“改变游戏规则的解决方案”。他甚至表示，与目前的内燃机相比，它们将“完全不同”。Nakajima没有详细说明热效率，但丰田几年前就达到了40。日产宣称，由于其ePower技术，内燃机作为发电机为电池供电，而不是驱动车轮，这一比例甚至更高，达到50。另一家日本汽车制造商马自达Mazda也采用了类似的方法，在增程电动跨界车MX30中安装了转子发动机。丰田的首席技术官提到，新发动机的活塞行程将更短，这是“一项非常困难的任务”。这些直列四缸发动机都将变得更小，以“彻底改变车辆外形”，通过优化气流，实现更低的前端，从而提高效率。在这个过程中失去的扭矩将由电动机的即时响应来补偿。这些新发动机的开发主要考虑的是混合动力。至于首批配备新发动机的汽车何时上路，预计将在2027年左右。丰田正在开发的动力系统不仅可以使用化石燃料，还可以使用生物燃料、氢，甚至是碳中和合成燃料。中岛称，这款新发动机家族“有很大的发挥空间”，暗示该公司目前不会透露很多工程技巧。汽车黑科技汽车黑科技
1,1,0,未知,都市报道,汪星人牌环境小卫士上线;狗狗跳入溪水中捡瓶子保护环境,【汪星人牌环境小卫士上线！狗狗跳入溪水中捡瓶子保护环境】近日，浙江丽水遂昌。狗狗看见小溪里有瓶子，纵身一跃跳入水中将瓶子捡上岸。狗主人：家乡的这条溪水很干净，保护环境人人有责。网友：保护环境狗狗有责！陕视新闻
0,0,1,未知,都市报道,绍兴民警历经3小时将女子平安救下山,【绍兴民警历经3小时将女子平安救下山 】近日，绍兴。一名女子被困东山景区国庆寺附近山上，3位民警跋山涉水、披荆斩棘，他们克服重重困难，历时3个小时，终于赶在天黑前将女子平安救下了山。
425,1700,58658,未知,新浪娱乐,大学生给喻言拍的出发图;喻言说习惯被叫老公姐了,大学生给喻言拍的出发图喻言说习惯被叫老公姐了喻言_Yuyan做客本期《娱情实验室·校园社团季》，这一届大学生不得了，居然想到用鱼眼镜头给喻言拍出发图，成品绝美！喻言说一开始被叫老公姐只想找个地缝钻进去，但现在自己已经是个成熟的艺人了，习惯了！哈哈还有喻言心目中的内娱拍照美神是刘亦菲、喻言爆改宝青坊主…更多内容，快点击正片查看！哇关注新浪娱乐并带前两个话题转发微博，热转第一将获得喻言签名拍立得1张，6月18日开奖。（ps：职业抽奖号将被取消资格）
0,1,0,未知,中国网新闻中心,两个弟弟考场外接姐姐不小心说实话了,【两个弟弟考场外接姐姐不小心说实话了笑cry】6月9日，江西南昌，两个弟弟在高考考场外接姐姐。其中一个说，姐姐备考挺辛苦，毕竟熬夜都熬胖了，还说希望姐姐考完就不要这么嚣张了允悲另一个弟弟希望哥哥快高考，自己就是家里老大了。最后，他们希望姐姐看不到这段视频哈哈
0,1,0,未知,新浪航天,第四批预备航天员将接受哪些训练;我国航天员选拔为登月做准备;国外航天员将参与中国空间站飞行任务,第四批预备航天员将接受哪些训练【为登月做准备！第四批预备航天员未来将接受这些训练】我国载人航天工程第四批预备航天员选拔工作日前结束，共有10名预备航天员最终入选。第四批航天员具备哪些特点，他们未来会接受哪些训练？我国航天员选拔为登月做准备中国载人航天工程航天员系统总设计师黄伟芬介绍，这次选拔的范围包括航天驾驶员、载荷专家。其中航天驾驶员覆盖陆海空三军现役飞行员，分别来自香港和澳门的数名候选对象进入到载荷专家选拔的最后环节。国外航天员将参与中国空间站飞行任务
61,112,16,未知,新华社,蔡斌说会给朱婷更多首发出场机会;中国女排今晚迎晋级奥运关键战,蔡斌说会给朱婷更多首发出场机会【为中国女排加油！中国女排今晚迎晋级奥运关键战】世界女排联赛中国香港站将于6月11日至16日举行，本站比赛过后的世界排名，也将决定奥运会席位归属。今晚8点30分，中国女排将对阵保加利亚队。主教练蔡斌在赛前发布会上表示，本站比赛中，会给朱婷更多首发出场的机会。今晚一起为女排姑娘们加油！（记者：胡佳丽王子江）
0,1,1,广西,猪霸苍穹,第四批预备航天员将接受哪些训练;我国航天员选拔为登月做准备;国外航天员将参与中国空间站飞行任务,第四批预备航天员将接受哪些训练【为登月做准备！第四批预备航天员未来将接受这些训练】我国载人航天工程第四批预备航天员选拔工作日前结束，共有10名预备航天员最终入选。第四批航天员具备哪些特点，他们未来会接受哪些训练？我国航天员选拔为登月做准备中国载人航天工程航天员系统总设计师黄伟芬介绍，这次选拔的范围包括航天驾驶员、载荷专家。其中航天驾驶员覆盖陆海空三军现役飞行员，分别来自香港和澳门的数名候选对象进入到载荷专家选拔的最后环节。国外航天员将参与中国空间站飞行任务
3,14,3,未知,河南之声,河南发文健全废旧家电家具回收体系;你家的废旧家电家具有去处了,【没处扔、不好卖？河南发文健全废旧家电家具回收体系】日前，河南省商务厅等9部门联合印发《河南省推进废旧家电家具等再生资源回收体系建设实施方案（2024—2027年）》，完善回收网络规划布局，培育多元化、规模化回收主体，探索创新回收模式。到2027年，力争每个县（区）改造提升或建成投运1个以上绿色分拣中心，全省废旧家电家具回收量比2023年增长30以上，废旧家电家具规范化回收水平明显提高。戳
1,5,0,未知,新浪资讯台,无,国色天香！延时摄影看牡丹惊艳绽放
6,51,5,陕西,沙姆雄狮_EL,无,以色列第12频道透露说，自巴以冲突爆发以来，以色列国库已经为征召和维持预备役部队花费了400亿新谢克尔（约合1068亿美元）。当然，这个数字并不包括武器、弹药、装备以及军事行动的成本。
0,1,0,未知,河南之声,安徽高速为过路司机送端午礼包,安徽高速为过路司机送端午礼包6月10日，安徽合肥，安徽高速小姐姐给过路司机送上端午礼包，有粽子、咸鸭蛋、矿泉水。司机：“只有你们安徽有”！分时视频
0,0,0,未知,开封发布,豫见开封城事,豫见开封城事 近日，在黄河柳园口段，大堤两侧的麦子都收割完毕，从空中俯瞰，十分壮观。全媒体记者袁洋摄
0,0,0,未知,新浪资讯台,苹果AI一夜颠覆所有,苹果AI一夜颠覆所有苹果客服回应iPhone录音会通知对方：暂不确定，要等iOS18正式发布11日早，“iPhone有通话录音了，但录音会自动通知对方”引热议。对此，中新经纬咨询苹果官方，客服表示，iOS18目前发布的信息显示，确实增加了应用程序记录和转入实时通话的功能，也就是通话录音。至于“通话录音是否通知对方”，客服称，还没有详细说明，可能要等iOS18正式发布时候才能知晓。至于为何iPhone系列此前一直没有通话录音功能，客服称，“是基于用户通话安全方面的考虑，涉及到通话双方的个人隐私。”
2,10,0,未知,新浪游戏,魔兽世界开服;魔兽世界,魔兽世界开服 《魔兽世界》目前已经开启首轮国服删档技术测试，怀旧服“巫妖王之怒”正式开启，玩家可率先体验巫妖王版本120级的游戏内容。据悉，测试服务器将在每日上午1100至晚上2300限时开放。魔兽世界
2,30,19,未知,新浪军事,第四批预备航天员将接受哪些训练;我国航天员选拔为登月做准备;国外航天员将参与中国空间站飞行任务,第四批预备航天员将接受哪些训练 黄伟芬：航天员选拔范围更广 面向登月准备 （央视）我国航天员选拔为登月做准备 国外航天员将参与中国空间站飞行任务
0,0,0,未知,开封发布,豫见开封城事,豫见开封城事 在清明上河园内，演员们与游客一同过端午，现场分享粽子，让外地的游人感受到古城人民的热情。全媒体记者袁洋摄
0,1,0,广西,猪霸苍穹,无,想到了我们的军教片里拔坦克笑cry喜之狼札记这种也适用于对付任何一种警匪片里扒车上的人
17,392,1,未知,头条新闻,期待福宝闪亮登场,期待福宝闪亮登场 大熊猫是中国国宝，也是世界团宠。近年来，它们更是在各大社交网络上走红，甚至一些知名的熊猫个体还拥有自己的粉丝团体。你最喜欢哪只大熊猫
0,2,2,未知,新浪看点,中国女孩北冰洋捕蟹月入13万,中国女孩北冰洋捕蟹月入13万一个月13万是你该赚的，太强了！为你点赞！ 女性 大数据推荐给有需要的人捕蟹北冰洋。
4,7,2,未知,微天下,iPhone有通话录音了,【苹果回应iPhone录音会通知对方：暂不确定要等iOS18正式发布】“iPhone有通话录音了，但录音会自动通知对方”今日引热议。对此，苹果官方客服表示，iOS18目前发布的信息显示，确实增加了应用程序记录和转入实时通话的功能，也就是通话录音。至于“通话录音是否通知对方”，客服称，还没有详细说明，可能要等iOS18正式发布时候才能知晓。至于为何iphone系列此前一直没有通话录音功能，客服称，“是基于用户通话安全方面的考虑，涉及到通话双方的个人隐私。（中新经纬）
0,1,1,广西,猪霸苍穹,无,市区还是市郊选吧
0,0,0,未知,河南之声,网曝女子带仓鼠上飞机导致延误1小时,【网曝女子带仓鼠上飞机导致延误1小时】6月10日，上海，网曝虹桥机场女子带仓鼠上飞机，期间仓鼠跑掉，导致乘机人员全体下飞机等待，航班延误一小时。据媒体津云消息，虹桥机场安检咨询电话工作人员表示，后来公安介入处理，“现场查下来也没有查到”“还在调查中”。沸点视频
0,0,0,北京,新浪AI,midjourney;runwayml;小红帽;人工智能新趋势,人工智能新趋势 wow！
0,0,0,广西,猪霸苍穹,q版飞机模型,航空文化鼓掌陈先生爱小鱼大佬Armstrong的空军之翼大佬
4,23,3,广西,祈祷好运,许个愿吧;祈祷好运,礼赞祈求不利早日消除！愿一切众生平安喜乐！愿天下父母健康长寿！赞啊有缘看到的缘主近期会有意想不到的好事发生 许个愿吧祈祷好运
0,0,0,未知,育见新闻,寻宝中国 文脉中华,文化遗址里的中国故事“战国第一城”里有座“天下第一台”，比5层楼还高！寻宝中国 文脉中华
0,0,0,未知,新浪看点,苹果放AI大招但中国用户今年用不上;苹果AI仅支持英文,【苹果放AI大招但中国用户今年用不上】苹果AI仅支持英文据快科技6月11日消息，苹果终于放出了其AI大招，宣布了一系列新的人工智能功能，称之为“苹果智能”（AppleIntelligence）。然而，对于中国大陆的iPhone用户来说，今年内可能无法享受到这些AI技术的新功能了。因为AppleIntelligence今年只有在美国有英语版，其他语言以及模型要明年才能推出，国内用户只能等等了。
0,2,0,未知,财经评论,苹果放AI大招但中国用户今年用不上;苹果AI仅支持英文,【苹果放AI大招但中国用户今年用不上】苹果AI仅支持英文据快科技6月11日消息，苹果终于放出了其AI大招，宣布了一系列新的人工智能功能，称之为“苹果智能”（AppleIntelligence）。然而，对于中国大陆的iPhone用户来说，今年内可能无法享受到这些AI技术的新功能了。因为AppleIntelligence今年只有在美国有英语版，其他语言以及模型要明年才能推出，国内用户只能等等了。
0,0,0,未知,育见新闻,向新而行,用石头“织”的国旗有多酷？ 向新而行
1,1,0,未知,南都周刊,刘姝威再谈柔宇为何会破产;华为辟谣曾有意投资柔宇;华为辟谣曾提出投资柔宇,【刘姝威再谈柔宇为何会破产：刘自鸿曾拒绝离开管理层，错失机会拯救公司】昔日独角兽柔宇科技何以跌落至破产边缘？6月9日深夜，中央财经大学中国企业研究中心主任刘姝威在其微信朋友圈发布了一篇发言摘要，透露了更多细节。华为辟谣曾有意投资柔宇刘姝威此前曾担任柔宇科技独立董事。在她看来，刘自鸿的问题出在他超出了自己的能力圈，而资本市场对他超出能力圈的行为进行了投资，结果导致投资失败。“刘自鸿是一位科学家，但他不具备经营管理企业的基础知识和经验。”刘姝威还提及华为在柔宇科技初创时期，曾有意投资，但被柔宇科技创始人刘自鸿拒绝。然而，6月10日，华为发声明辟谣曾有意投资柔宇。（南都·湾财社）华为辟谣曾提出投资柔宇
0,2,0,北京,新浪AI,苹果AI一夜颠覆所有,苹果AI一夜颠覆所有 苹果召开的全球开发者大会有没有把你震惊到？
2,104,58,北京,Bruce_Segal,无,什么真的吗呗叽极限苟廿三_魇自觉组成瑞破的翅膀哈哈哈哈哈哈纯洁白果酱哈哈哈哈哈月影蓝兰兰哈哈哈哈哈哈哈哈哈哈哈哈哈夏至柚子茶笑死简木生撰稿者允悲
0,0,0,未知,育见新闻,无,“豫见”非遗少林功夫
0,0,0,未知,育见新闻,寻宝中国 文脉中华,用裸眼3D解锁山东顶流文物，被“硬控”1分钟！ 寻宝中国 文脉中华
38,173,24,未知,观察者网,女子掉进西湖仰面漂浮等救援;女子掉进西湖冷静躺平等救援,【女子掉进西湖仰面漂浮等救援专业教练：不会游泳也可以仰面漂浮救命】6月9日，有网友在社交平台发布视频，称自己在逛西湖的时候，发现有名游客不慎落水。但她不慌不忙，“平躺”漂浮在湖面上等待救援。救援人员3分钟赶到，跳入水中成功将女子营救上岸。西湖风景名胜区水域管理处水域监管科副科长潘世安说，相对于很多景点来说，西湖是一片比较开放的旅游区。那片水域大概有2米深，预计白衣女子落水的时候离岸边有四五米，但是西湖的水也是在慢慢流动的，等到他们将她救援起来的时候，她已经仰面飘出了十米远。专业教练钱女士表示，“人不管掉入流动的水域还是相对比较静止的水域时，都不能过于激动和挣扎。肌肉一紧张，人可能就会往下沉。因此，要时刻保持冷静，应急处理上其实差不多。比如，不会游泳的人正面朝下掉到水里的话，我们都会建议采用‘水母抱’的方式进行自救。”“水母抱”，就是将身体蜷曲起来，双手紧紧抱住自己的膝盖部分。钱女士说，只要在这个过程当中，落水者将气憋住的话，就会自动漂浮上来。在背部即将接近水面的时候，落水者双手双脚可以呈“大”字型展开，方便下一步将自己从水中翻转过来，让自己可以面部朝上。钱女士说，将身体翻转过来的时候，落水者的手是千万不能离开水面的，手伸出水面的话，腿就会往下沉。翻转之后，呼吸道是处于水面之上的。同时，要尽量用嘴吸气，用鼻呼气，不然容易呛水。“之后，落水者要将手慢慢地举到肩膀，再慢慢地举到脑后，进行伸直。在此过程中，头部也要微微后仰，保持放松的状态，仍然不要去挣扎，冷静地等待救援。”“需要注意的是，落水者过于紧张或者水温较低的时候，容易发生抽筋情况。如果落水者抽筋了，首先还是要注意放松，勾住自己的脚尖，尽可能向后蹬自己的小腿。一般来说，溺水的情况更严重，黄金救援时间是3分钟，生命是很宝贵的，当然是救得越快越好。”女子掉进西湖冷静躺平等救援
1,8,6,北京,习五一,科学无神论论坛,科学无神论论坛【地球上为什么会有一年四季？ 四季是如何形成的？ 】环球纪录频道
508,4608,2644,未知,人民日报,实用但鲜为人知的办公软件技巧;doc和docx有什么区别,【收藏！实用但鲜为人知的办公软件技巧】今天，doc和docx有什么区别话题登上热搜。你平时存储文档的格式用的是doc还是docx？还有这9个超好用的实用技巧，你知道多少学生期末、职场人士节后开工都用得上！
0,191,83,北京,Bruce_Segal,无,是这样，拥有属于特定文化的故事永远比生搬硬套好得多合金妖王刘成文我觉得这样才是对的，真想要表现多样性，那就为当今的多样性独立编写故事才对，而不是拿以前的故事硬套。
0,0,0,未知,育见新闻,向新而行,“大国重器”自主造 国产盾构机突破技术难关 向新而行
0,0,0,未知,厦门网,厦门高考生爱买什么;高考后的暑假怎么度过,厦门高考生爱买什么【电子产品“三件套”迎来销售高峰】每年高考后，手机、平板和耳机“三件套”都会迎来销售高峰。在SM新生活广场的苹果零售店、集美世茂广场的华为智能生活馆等门店，记者了解到，今年高考结束当晚，不少考生就随家人前去购买电子产品。有家长表示，已在考前答应过孩子，考完后就来兑现承诺。高考后的暑假怎么度过（厦门日报）
0,0,0,山东,面面俱到好运来,无,眉毛长并且超过眼尾部分的人，往往与亲人相处和睦，朋友缘很好，感情丰富，爱情美满，时有好运，做事有协调性，在爱情方面容易沟通，且比较大度，做事容易成功。但是在感情方面，这样的女人对待感情优柔寡断，没有决心与定力，会随着感情的进展而投入自己，容易被男人欺骗感情，时间越久越深陷其中。
6,46,3,陕西,沙姆雄狮_EL,巴以冲突,昨天以色列议会以63票赞成对57票反对的微弱优势通过法案批准继续对极端正统派犹太人实施征兵豁免。 特别搞笑的是国防部长加兰特是执政联盟中唯一投反对票的，把内塔尼亚胡这边气得够呛，bibi的幕僚长布雷弗曼气得当场大骂加兰特“没有礼貌”，并要求将加兰特解职。 巴以冲突
0,3,0,江苏,LOL英雄联盟视频,无,英雄联盟超话 LGD上单Burdol发博致歉：队员很好我却经常失误 今天甘愿挨骂！ LGD不敌BLG，赛后队内上单Burdol发博致歉，表示：对不起 今天队员们做得很好 但是我经常失误 所以我好像输了 我一定会好好准备下一场比赛的 今天我甘愿挨骂 LGD粉丝们 对不起！
0,68,0,北京,新浪资讯台,千万别一边充电一边玩手机,千万别一边充电一边玩手机 你会一边充电一边玩手机吗？
4,18,3,北京,习五一,无,【马斯克接受采访：战争的本质是经济，现在的情况是，中国经济将是美国的两至三倍。】长平侯卫青
